class_id,status,difference_kind,candidate_count,example_args,method1_status,method2_status,method1_exception_class,method2_exception_class,error
10065,no_difference,,64,[],,,,,
10064,no_difference,,64,[],,,,,
10067,no_difference,,64,[],,,,,
10066,no_difference,,64,[],,,,,
10075,no_difference,,10,[],,,,,
10069,no_difference,,64,[],,,,,
10070,no_difference,,64,[],,,,,
10074,no_difference,,10,[],,,,,
10068,no_difference,,64,[],,,,,
10073,no_difference,,10,[],,,,,
10076,no_difference,,10,[],,,,,
10071,no_difference,,64,[],,,,,
10080,no_difference,,10,[],,,,,
10078,no_difference,,10,[],,,,,
10087,no_difference,,10,[],,,,,
10083,no_difference,,10,[],,,,,
10084,no_difference,,10,[],,,,,
10081,no_difference,,10,[],,,,,
10086,no_difference,,6,[],,,,,
10082,no_difference,,10,[],,,,,
10089,no_difference,,10,[],,,,,
10085,no_difference,,10,[],,,,,
10088,no_difference,,10,[],,,,,
10103,no_difference,,6,[],,,,,
10097,no_difference,,6,[],,,,,
10098,no_difference,,48,[],,,,,
10101,no_difference,,6,[],,,,,
10100,no_difference,,6,[],,,,,
10106,no_difference,,6,[],,,,,
10108,no_difference,,6,[],,,,,
10110,no_difference,,6,[],,,,,
10109,no_difference,,6,[],,,,,
10107,no_difference,,24,[],,,,,
10113,no_difference,,6,[],,,,,
10111,no_difference,,10,[],,,,,
10114,no_difference,,6,[],,,,,
10120,no_difference,,6,[],,,,,
10117,no_difference,,6,[],,,,,
10121,no_difference,,6,[],,,,,
10118,no_difference,,6,[],,,,,
10124,no_difference,,6,[],,,,,
10126,no_difference,,6,[],,,,,
10130,no_difference,,6,[],,,,,
10133,no_difference,,18,[],,,,,
10136,no_difference,,18,[],,,,,
10129,no_difference,,18,[],,,,,
10138,no_difference,,6,[],,,,,
10128,no_difference,,48,[],,,,,
10139,no_difference,,6,[],,,,,
10137,no_difference,,18,[],,,,,
10140,no_difference,,6,[],,,,,
10141,no_difference,,24,[],,,,,
10149,no_difference,,6,[],,,,,
10145,no_difference,,24,[],,,,,
10144,no_difference,,36,[],,,,,
10148,no_difference,,36,[],,,,,
10142,no_difference,,18,[],,,,,
10154,no_difference,,6,[],,,,,
10152,no_difference,,64,[],,,,,
10155,no_difference,,6,[],,,,,
10157,no_difference,,64,[],,,,,
10161,no_difference,,64,[],,,,,
10156,no_difference,,64,[],,,,,
10165,no_difference,,30,[],,,,,
10162,no_difference,,64,[],,,,,
10158,no_difference,,64,[],,,,,
10166,no_difference,,6,[],,,,,
10164,no_difference,,64,[],,,,,
10168,no_difference,,6,[],,,,,
10163,no_difference,,64,[],,,,,
10172,no_difference,,6,[],,,,,
10169,no_difference,,33,[],,,,,
10170,no_difference,,6,[],,,,,
10167,no_difference,,64,[],,,,,
10174,no_difference,,6,[],,,,,
10176,no_difference,,18,[],,,,,
10173,no_difference,,64,[],,,,,
10179,no_difference,,6,[],,,,,
10177,no_difference,,30,[],,,,,
10175,no_difference,,30,[],,,,,
10182,no_difference,,30,[],,,,,
10185,no_difference,,30,[],,,,,
10183,no_difference,,6,[],,,,,
10180,no_difference,,30,[],,,,,
10187,no_difference,,18,[],,,,,
10184,no_difference,,6,[],,,,,
10186,no_difference,,18,[],,,,,
10188,no_difference,,30,[],,,,,
10194,no_difference,,6,[],,,,,
10192,no_difference,,6,[],,,,,
10193,no_difference,,6,[],,,,,
10189,no_difference,,30,[],,,,,
10195,no_difference,,6,[],,,,,
10200,no_difference,,6,[],,,,,
10196,no_difference,,64,[],,,,,
10197,no_difference,,64,[],,,,,
10198,no_difference,,64,[],,,,,
10208,no_difference,,6,[],,,,,
10211,no_difference,,6,[],,,,,
10201,no_difference,,64,[],,,,,
10207,no_difference,,6,[],,,,,
10203,no_difference,,64,[],,,,,
10202,no_difference,,64,[],,,,,
10213,no_difference,,6,[],,,,,
10205,no_difference,,64,[],,,,,
10209,no_difference,,64,[],,,,,
10215,no_difference,,6,[],,,,,
10214,no_difference,,6,[],,,,,
10222,no_difference,,6,[],,,,,
10216,no_difference,,6,[],,,,,
10217,no_difference,,6,[],,,,,
10218,no_difference,,6,[],,,,,
10219,no_difference,,10,[],,,,,
10221,no_difference,,6,[],,,,,
10220,no_difference,,6,[],,,,,
10223,no_difference,,6,[],,,,,
10226,no_difference,,6,[],,,,,
10228,no_difference,,6,[],,,,,
10224,no_difference,,6,[],,,,,
10225,no_difference,,6,[],,,,,
10230,no_difference,,6,[],,,,,
10231,no_difference,,6,[],,,,,
10232,no_difference,,6,[],,,,,
10234,no_difference,,6,[],,,,,
10233,no_difference,,6,[],,,,,
10236,no_difference,,10,[],,,,,
10237,no_difference,,6,[],,,,,
10235,no_difference,,6,[],,,,,
10239,no_difference,,6,[],,,,,
10238,no_difference,,6,[],,,,,
10241,no_difference,,6,[],,,,,
10240,no_difference,,6,[],,,,,
10243,no_difference,,6,[],,,,,
10244,no_difference,,6,[],,,,,
10245,no_difference,,10,[],,,,,
10248,no_difference,,6,[],,,,,
10246,no_difference,,6,[],,,,,
10249,no_difference,,10,[],,,,,
10251,no_difference,,10,[],,,,,
10250,no_difference,,10,[],,,,,
10253,no_difference,,6,[],,,,,
10252,no_difference,,10,[],,,,,
10254,no_difference,,10,[],,,,,
10255,no_difference,,6,[],,,,,
10257,no_difference,,10,[],,,,,
10260,no_difference,,10,[],,,,,
10265,no_difference,,6,[],,,,,
10259,no_difference,,10,[],,,,,
10261,no_difference,,10,[],,,,,
10267,no_difference,,10,[],,,,,
10270,no_difference,,10,[],,,,,
10269,no_difference,,10,[],,,,,
10258,no_difference,,64,[],,,,,
10271,no_difference,,10,[],,,,,
10273,no_difference,,64,[],,,,,
10289,no_difference,,64,[],,,,,
10280,no_difference,,64,[],,,,,
10275,no_difference,,64,[],,,,,
10276,no_difference,,64,[],,,,,
10288,no_difference,,6,[],,,,,
10277,no_difference,,64,[],,,,,
10283,no_difference,,64,[],,,,,
10278,no_difference,,64,[],,,,,
10290,no_difference,,64,[],,,,,
10293,no_difference,,64,[],,,,,
10295,no_difference,,6,[],,,,,
10294,no_difference,,6,[],,,,,
10296,no_difference,,6,[],,,,,
10299,no_difference,,6,[],,,,,
10297,no_difference,,6,[],,,,,
10298,no_difference,,6,[],,,,,
10300,no_difference,,10,[],,,,,
10306,no_difference,,6,[],,,,,
10308,no_difference,,6,[],,,,,
10302,no_difference,,64,[],,,,,
10301,no_difference,,64,[],,,,,
10310,no_difference,,6,[],,,,,
10304,no_difference,,64,[],,,,,
10320,no_difference,,6,[],,,,,
10323,no_difference,,6,[],,,,,
10324,no_difference,,6,[],,,,,
10322,no_difference,,64,[],,,,,
10312,no_difference,,64,[],,,,,
10326,no_difference,,6,[],,,,,
10327,no_difference,,6,[],,,,,
10328,no_difference,,6,[],,,,,
10309,no_difference,,64,[],,,,,
10330,no_difference,,6,[],,,,,
10332,no_difference,,10,[],,,,,
10334,no_difference,,64,[],,,,,
10329,no_difference,,64,[],,,,,
10333,no_difference,,64,[],,,,,
10335,no_difference,,25,[],,,,,
10336,no_difference,,6,[],,,,,
10337,no_difference,,6,[],,,,,
10340,no_difference,,6,[],,,,,
10341,no_difference,,10,[],,,,,
10338,no_difference,,64,[],,,,,
10344,no_difference,,6,[],,,,,
10342,no_difference,,64,[],,,,,
10349,no_difference,,36,[],,,,,
10347,no_difference,,6,[],,,,,
10345,no_difference,,64,[],,,,,
10357,no_difference,,6,[],,,,,
10353,no_difference,,6,[],,,,,
10359,no_difference,,36,[],,,,,
10350,no_difference,,64,[],,,,,
10351,no_difference,,64,[],,,,,
10354,no_difference,,64,[],,,,,
10363,no_difference,,36,[],,,,,
10361,no_difference,,25,[],,,,,
10364,no_difference,,36,[],,,,,
10360,no_difference,,64,[],,,,,
10365,no_difference,,36,[],,,,,
10369,no_difference,,10,[],,,,,
10373,no_difference,,10,[],,,,,
10382,no_difference,,6,[],,,,,
10370,no_difference,,10,[],,,,,
10367,no_difference,,64,[],,,,,
10372,no_difference,,36,[],,,,,
10389,no_difference,,6,[],,,,,
10375,no_difference,,36,[],,,,,
10395,no_difference,,30,[],,,,,
10397,no_difference,,6,[],,,,,
10394,no_difference,,64,[],,,,,
10393,no_difference,,64,[],,,,,
10405,no_difference,,6,[],,,,,
10399,no_difference,,36,[],,,,,
10401,no_difference,,6,[],,,,,
10396,no_difference,,64,[],,,,,
10403,no_difference,,30,[],,,,,
10400,no_difference,,64,[],,,,,
10406,no_difference,,6,[],,,,,
10407,no_difference,,6,[],,,,,
10409,no_difference,,6,[],,,,,
10408,no_difference,,6,[],,,,,
10413,no_difference,,6,[],,,,,
10412,no_difference,,6,[],,,,,
10410,no_difference,,6,[],,,,,
10411,no_difference,,10,[],,,,,
10414,no_difference,,6,[],,,,,
10416,no_difference,,6,[],,,,,
10415,no_difference,,40,[],,,,,
10418,no_difference,,6,[],,,,,
10417,no_difference,,64,[],,,,,
10423,no_difference,,6,[],,,,,
10425,no_difference,,6,[],,,,,
10419,no_difference,,64,[],,,,,
10424,no_difference,,6,[],,,,,
10420,no_difference,,64,[],,,,,
10426,no_difference,,6,[],,,,,
10427,no_difference,,6,[],,,,,
10422,no_difference,,64,[],,,,,
10429,no_difference,,53,[],,,,,
10434,no_difference,,18,[],,,,,
10456,no_difference,,6,[],,,,,
10433,no_difference,,64,[],,,,,
10435,no_difference,,18,[],,,,,
10438,no_difference,,64,[],,,,,
10460,no_difference,,6,[],,,,,
10459,no_difference,,6,[],,,,,
10461,no_difference,,6,[],,,,,
10454,no_difference,,25,[],,,,,
10464,no_difference,,18,[],,,,,
10455,no_difference,,64,[],,,,,
10463,no_difference,,10,[],,,,,
10457,no_difference,,64,[],,,,,
10469,no_difference,,6,[],,,,,
10465,no_difference,,18,[],,,,,
10475,no_difference,,6,[],,,,,
10470,no_difference,,6,[],,,,,
10471,no_difference,,6,[],,,,,
10467,no_difference,,36,[],,,,,
10474,no_difference,,6,[],,,,,
10472,no_difference,,6,[],,,,,
10477,no_difference,,10,[],,,,,
10476,no_difference,,6,[],,,,,
10479,no_difference,,6,[],,,,,
10478,no_difference,,36,[],,,,,
10480,no_difference,,6,[],,,,,
10484,no_difference,,18,[],,,,,
10481,no_difference,,25,[],,,,,
10483,no_difference,,6,[],,,,,
10489,no_difference,,6,[],,,,,
10488,no_difference,,10,[],,,,,
10482,no_difference,,25,[],,,,,
10485,no_difference,,6,[],,,,,
10491,no_difference,,6,[],,,,,
10490,no_difference,,6,[],,,,,
10493,no_difference,,6,[],,,,,
10495,no_difference,,27,[],,,,,
10499,no_difference,,6,[],,,,,
10501,no_difference,,6,[],,,,,
10496,no_difference,,18,[],,,,,
10504,no_difference,,6,[],,,,,
10497,no_difference,,6,[],,,,,
10505,no_difference,,6,[],,,,,
10503,no_difference,,36,[],,,,,
10502,no_difference,,53,[],,,,,
10507,no_difference,,6,[],,,,,
10506,no_difference,,18,[],,,,,
10508,no_difference,,10,[],,,,,
10511,no_difference,,6,[],,,,,
10513,no_difference,,18,[],,,,,
10512,no_difference,,6,[],,,,,
10516,no_difference,,6,[],,,,,
10509,no_difference,,36,[],,,,,
10514,no_difference,,6,[],,,,,
10515,no_difference,,10,[],,,,,
10517,no_difference,,24,[],,,,,
10520,no_difference,,6,[],,,,,
10518,no_difference,,6,[],,,,,
10523,no_difference,,10,[],,,,,
10522,no_difference,,10,[],,,,,
10524,no_difference,,18,[],,,,,
10526,no_difference,,27,[],,,,,
10525,no_difference,,53,[],,,,,
10527,no_difference,,10,[],,,,,
10528,no_difference,,6,[],,,,,
10530,no_difference,,18,[],,,,,
10536,no_difference,,6,[],,,,,
10535,no_difference,,6,[],,,,,
10532,no_difference,,27,[],,,,,
10534,no_difference,,64,[],,,,,
10538,no_difference,,18,[],,,,,
10537,no_difference,,27,[],,,,,
10543,no_difference,,6,[],,,,,
10542,no_difference,,24,[],,,,,
10545,no_difference,,36,[],,,,,
10546,no_difference,,44,[],,,,,
10541,no_difference,,30,[],,,,,
10547,no_difference,,18,[],,,,,
10548,no_difference,,6,[],,,,,
10552,no_difference,,18,[],,,,,
10571,no_difference,,6,[],,,,,
10572,no_difference,,6,[],,,,,
10555,no_difference,,6,[],,,,,
10550,no_difference,,30,[],,,,,
10551,no_difference,,18,[],,,,,
10579,no_difference,,6,[],,,,,
10574,no_difference,,6,[],,,,,
10578,no_difference,,6,[],,,,,
10581,no_difference,,6,[],,,,,
10582,no_difference,,6,[],,,,,
10584,no_difference,,6,[],,,,,
10592,no_difference,,6,[],,,,,
10593,no_difference,,6,[],,,,,
10595,no_difference,,30,[],,,,,
10600,no_difference,,30,[],,,,,
10598,no_difference,,53,[],,,,,
10596,no_difference,,53,[],,,,,
10603,no_difference,,30,[],,,,,
10597,no_difference,,53,[],,,,,
10605,no_difference,,30,[],,,,,
10609,no_difference,,49,[],,,,,
10615,no_difference,,49,[],,,,,
10624,no_difference,,36,[],,,,,
10610,no_difference,,53,[],,,,,
10622,no_difference,,53,[],,,,,
10626,no_difference,,49,[],,,,,
10625,no_difference,,70,[],,,,,
10631,no_difference,,55,[],,,,,
10628,no_difference,,53,[],,,,,
10627,no_difference,,70,[],,,,,
10634,no_difference,,6,[],,,,,
10632,no_difference,,6,[],,,,,
10633,no_difference,,49,[],,,,,
10647,no_difference,,59,[],,,,,
10648,no_difference,,70,[],,,,,
10650,no_difference,,36,[],,,,,
10651,no_difference,,49,[],,,,,
10642,no_difference,,82,[],,,,,
10635,no_difference,,36,[],,,,,
10654,no_difference,,70,[],,,,,
10640,no_difference,,6,[],,,,,
10658,no_difference,,6,[],,,,,
10641,no_difference,,61,[],,,,,
10645,no_difference,,53,[],,,,,
10636,no_difference,,62,[],,,,,
10663,no_difference,,6,[],,,,,
10649,no_difference,,70,[],,,,,
10665,no_difference,,6,[],,,,,
10661,no_difference,,6,[],,,,,
10668,no_difference,,6,[],,,,,
10670,no_difference,,6,[],,,,,
10669,no_difference,,6,[],,,,,
10671,no_difference,,6,[],,,,,
10656,no_difference,,53,[],,,,,
10672,no_difference,,6,[],,,,,
10662,no_difference,,6,[],,,,,
10664,no_difference,,6,[],,,,,
10667,no_difference,,6,[],,,,,
10655,no_difference,,53,[],,,,,
10683,no_difference,,6,[],,,,,
10679,no_difference,,25,[],,,,,
10685,no_difference,,36,[],,,,,
10676,no_difference,,6,[],,,,,
10678,no_difference,,6,[],,,,,
10673,no_difference,,6,[],,,,,
10688,no_difference,,6,[],,,,,
10675,no_difference,,25,[],,,,,
10674,no_difference,,6,[],,,,,
10687,no_difference,,36,[],,,,,
10684,no_difference,,6,[],,,,,
10686,no_difference,,6,[],,,,,
10690,no_difference,,6,[],,,,,
10692,no_difference,,6,[],,,,,
10689,no_difference,,36,[],,,,,
10691,no_difference,,6,[],,,,,
10682,no_difference,,36,[],,,,,
10697,no_difference,,6,[],,,,,
10698,no_difference,,6,[],,,,,
10693,no_difference,,57,[],,,,,
10694,no_difference,,6,[],,,,,
10709,no_difference,,6,[],,,,,
10696,no_difference,,6,[],,,,,
10708,no_difference,,24,[],,,,,
10707,no_difference,,48,[],,,,,
10704,no_difference,,6,[],,,,,
10701,no_difference,,6,[],,,,,
10706,no_difference,,6,[],,,,,
10715,no_difference,,6,[],,,,,
10713,no_difference,,24,[],,,,,
10716,no_difference,,25,[],,,,,
10705,no_difference,,6,[],,,,,
10710,no_difference,,6,[],,,,,
10712,no_difference,,6,[],,,,,
10720,no_difference,,6,[],,,,,
10719,no_difference,,24,[],,,,,
10714,no_difference,,24,[],,,,,
10723,no_difference,,24,[],,,,,
10718,no_difference,,6,[],,,,,
10711,no_difference,,48,[],,,,,
10717,no_difference,,24,[],,,,,
10726,no_difference,,24,[],,,,,
10725,no_difference,,60,[],,,,,
10721,no_difference,,6,[],,,,,
10722,no_difference,,24,[],,,,,
10733,no_difference,,24,[],,,,,
10737,no_difference,,6,[],,,,,
10724,no_difference,,36,[],,,,,
10747,no_difference,,6,[],,,,,
10729,no_difference,,24,[],,,,,
10731,no_difference,,33,[],,,,,
10735,no_difference,,6,[],,,,,
10736,no_difference,,6,[],,,,,
10745,no_difference,,6,[],,,,,
10749,no_difference,,30,[],,,,,
10730,no_difference,,68,[],,,,,
10732,no_difference,,24,[],,,,,
10751,no_difference,,30,[],,,,,
10746,no_difference,,30,[],,,,,
10755,no_difference,,6,[],,,,,
10754,no_difference,,6,[],,,,,
10748,no_difference,,30,[],,,,,
10752,no_difference,,30,[],,,,,
10759,no_difference,,6,[],,,,,
10750,no_difference,,6,[],,,,,
10760,no_difference,,6,[],,,,,
10758,no_difference,,6,[],,,,,
10762,no_difference,,36,[],,,,,
10764,no_difference,,36,[],,,,,
10766,no_difference,,44,[],,,,,
10767,no_difference,,44,[],,,,,
10763,no_difference,,36,[],,,,,
10757,no_difference,,6,[],,,,,
10753,no_difference,,30,[],,,,,
10761,no_difference,,36,[],,,,,
10778,no_difference,,6,[],,,,,
10787,no_difference,,6,[],,,,,
10776,no_difference,,62,[],,,,,
10781,no_difference,,40,[],,,,,
10789,no_difference,,44,[],,,,,
10770,no_difference,,6,[],,,,,
10785,no_difference,,6,[],,,,,
10791,no_difference,,62,[],,,,,
10780,no_difference,,6,[],,,,,
10774,no_difference,,44,[],,,,,
10792,no_difference,,36,[],,,,,
10773,no_difference,,40,[],,,,,
10795,no_difference,,6,[],,,,,
10801,no_difference,,40,[],,,,,
10797,no_difference,,6,[],,,,,
10779,no_difference,,62,[],,,,,
10806,no_difference,,53,[],,,,,
10794,no_difference,,40,[],,,,,
10820,no_difference,,6,[],,,,,
10803,no_difference,,53,[],,,,,
10817,no_difference,,44,[],,,,,
10798,no_difference,,44,[],,,,,
10811,no_difference,,25,[],,,,,
10802,no_difference,,36,[],,,,,
10805,no_difference,,44,[],,,,,
10813,no_difference,,36,[],,,,,
10821,no_difference,,6,[],,,,,
10812,no_difference,,62,[],,,,,
10815,no_difference,,40,[],,,,,
10823,no_difference,,6,[],,,,,
10822,no_difference,,6,[],,,,,
10826,no_difference,,6,[],,,,,
10825,no_difference,,6,[],,,,,
10830,no_difference,,6,[],,,,,
10827,no_difference,,30,[],,,,,
10828,no_difference,,30,[],,,,,
10831,no_difference,,6,[],,,,,
10832,no_difference,,6,[],,,,,
10833,no_difference,,6,[],,,,,
10835,no_difference,,30,[],,,,,
10838,no_difference,,6,[],,,,,
10840,no_difference,,6,[],,,,,
10834,no_difference,,30,[],,,,,
10849,no_difference,,30,[],,,,,
10846,no_difference,,30,[],,,,,
10839,no_difference,,36,[],,,,,
10841,no_difference,,36,[],,,,,
10847,no_difference,,30,[],,,,,
10850,no_difference,,30,[],,,,,
10843,no_difference,,137,[],,,,,
10852,no_difference,,6,[],,,,,
10855,no_difference,,6,[],,,,,
10857,no_difference,,6,[],,,,,
10858,no_difference,,6,[],,,,,
10859,no_difference,,6,[],,,,,
10862,no_difference,,6,[],,,,,
10864,no_difference,,6,[],,,,,
10863,no_difference,,6,[],,,,,
10860,no_difference,,30,[],,,,,
10861,no_difference,,30,[],,,,,
10865,no_difference,,6,[],,,,,
10875,no_difference,,6,[],,,,,
10868,no_difference,,6,[],,,,,
10872,no_difference,,6,[],,,,,
10884,no_difference,,6,[],,,,,
10885,no_difference,,6,[],,,,,
10879,no_difference,,48,[],,,,,
10890,no_difference,,6,[],,,,,
10889,no_difference,,6,[],,,,,
10886,no_difference,,48,[],,,,,
10891,no_difference,,6,[],,,,,
10894,no_difference,,6,[],,,,,
10893,no_difference,,6,[],,,,,
10901,no_difference,,6,[],,,,,
10895,no_difference,,6,[],,,,,
10902,no_difference,,6,[],,,,,
10900,no_difference,,48,[],,,,,
10903,no_difference,,36,[],,,,,
10908,no_difference,,52,[],,,,,
10911,no_difference,,6,[],,,,,
10904,no_difference,,36,[],,,,,
10912,no_difference,,6,[],,,,,
10910,no_difference,,68,[],,,,,
10914,no_difference,,30,[],,,,,
10913,no_difference,,30,[],,,,,
10924,no_difference,,5,[],,,,,
10923,no_difference,,64,[],,,,,
10929,no_difference,,6,[],,,,,
10931,no_difference,,27,[],,,,,
10925,no_difference,,64,[],,,,,
10938,no_difference,,32,[],,,,,
10933,no_difference,,64,[],,,,,
10935,no_difference,,32,[],,,,,
10957,no_difference,,25,[],,,,,
10939,no_difference,,64,[],,,,,
10956,no_difference,,64,[],,,,,
10958,no_difference,,64,[],,,,,
10959,no_difference,,64,[],,,,,
10972,no_difference,,6,[],,,,,
10960,no_difference,,64,[],,,,,
10978,no_difference,,6,[],,,,,
10976,no_difference,,6,[],,,,,
10980,no_difference,,6,[],,,,,
10963,no_difference,,103,[],,,,,
10964,no_difference,,71,[],,,,,
10984,no_difference,,6,[],,,,,
10985,no_difference,,6,[],,,,,
10986,no_difference,,6,[],,,,,
10988,no_difference,,6,[],,,,,
10989,no_difference,,6,[],,,,,
10990,no_difference,,6,[],,,,,
10992,no_difference,,6,[],,,,,
11015,no_difference,,6,[],,,,,
10994,no_difference,,6,[],,,,,
11006,no_difference,,36,[],,,,,
11017,no_difference,,6,[],,,,,
11011,no_difference,,36,[],,,,,
11009,no_difference,,36,[],,,,,
11007,no_difference,,36,[],,,,,
11018,no_difference,,6,[],,,,,
11019,no_difference,,6,[],,,,,
11023,no_difference,,6,[],,,,,
11022,no_difference,,6,[],,,,,
11021,no_difference,,24,[],,,,,
11027,no_difference,,6,[],,,,,
11031,no_difference,,6,[],,,,,
11033,no_difference,,6,[],,,,,
11032,no_difference,,36,[],,,,,
11028,no_difference,,6,[],,,,,
11030,no_difference,,36,[],,,,,
11035,no_difference,,6,[],,,,,
11034,no_difference,,36,[],,,,,
11036,no_difference,,36,[],,,,,
11039,no_difference,,6,[],,,,,
11038,no_difference,,6,[],,,,,
11037,no_difference,,36,[],,,,,
11040,no_difference,,6,[],,,,,
11048,no_difference,,36,[],,,,,
11043,no_difference,,6,[],,,,,
11045,no_difference,,36,[],,,,,
11049,no_difference,,36,[],,,,,
11051,no_difference,,6,[],,,,,
11047,no_difference,,36,[],,,,,
11050,no_difference,,36,[],,,,,
11052,no_difference,,36,[],,,,,
11053,no_difference,,36,[],,,,,
11058,no_difference,,36,[],,,,,
11055,no_difference,,36,[],,,,,
11054,no_difference,,36,[],,,,,
11063,no_difference,,36,[],,,,,
11061,no_difference,,36,[],,,,,
11064,no_difference,,36,[],,,,,
11066,no_difference,,36,[],,,,,
11065,no_difference,,36,[],,,,,
11070,no_difference,,36,[],,,,,
11067,no_difference,,36,[],,,,,
11069,no_difference,,36,[],,,,,
11072,no_difference,,36,[],,,,,
11076,no_difference,,36,[],,,,,
11077,no_difference,,36,[],,,,,
11075,no_difference,,36,[],,,,,
11080,no_difference,,36,[],,,,,
11092,no_difference,,36,[],,,,,
11093,no_difference,,36,[],,,,,
11097,no_difference,,36,[],,,,,
11096,no_difference,,36,[],,,,,
11122,no_difference,,37,[],,,,,
11120,no_difference,,37,[],,,,,
11103,no_difference,,106,[],,,,,
11128,no_difference,,6,[],,,,,
11127,no_difference,,6,[],,,,,
11130,no_difference,,6,[],,,,,
11106,no_difference,,106,[],,,,,
11129,no_difference,,24,[],,,,,
11139,no_difference,,24,[],,,,,
11137,no_difference,,6,[],,,,,
11133,no_difference,,24,[],,,,,
11141,no_difference,,34,[],,,,,
11142,no_difference,,24,[],,,,,
11138,no_difference,,24,[],,,,,
11144,no_difference,,33,[],,,,,
11146,no_difference,,25,[],,,,,
11150,no_difference,,24,[],,,,,
11151,no_difference,,25,[],,,,,
11147,no_difference,,36,[],,,,,
11153,no_difference,,25,[],,,,,
11152,no_difference,,6,[],,,,,
11155,no_difference,,25,[],,,,,
11156,no_difference,,30,[],,,,,
11159,no_difference,,24,[],,,,,
11158,no_difference,,36,[],,,,,
11161,no_difference,,30,[],,,,,
11163,no_difference,,24,[],,,,,
11164,no_difference,,25,[],,,,,
11167,no_difference,,48,[],,,,,
11168,no_difference,,24,[],,,,,
11172,no_difference,,24,[],,,,,
11166,no_difference,,36,[],,,,,
11174,no_difference,,24,[],,,,,
11171,no_difference,,33,[],,,,,
11176,no_difference,,24,[],,,,,
11183,no_difference,,6,[],,,,,
11184,no_difference,,6,[],,,,,
11177,no_difference,,24,[],,,,,
11189,no_difference,,6,[],,,,,
11182,no_difference,,6,[],,,,,
11185,no_difference,,6,[],,,,,
11187,no_difference,,6,[],,,,,
11186,no_difference,,6,[],,,,,
11190,no_difference,,25,[],,,,,
11191,no_difference,,25,[],,,,,
11192,no_difference,,30,[],,,,,
11195,no_difference,,6,[],,,,,
11193,no_difference,,30,[],,,,,
11199,no_difference,,6,[],,,,,
11200,no_difference,,6,[],,,,,
11194,no_difference,,6,[],,,,,
11202,no_difference,,6,[],,,,,
11203,no_difference,,6,[],,,,,
11197,no_difference,,6,[],,,,,
11206,no_difference,,25,[],,,,,
11209,no_difference,,6,[],,,,,
11212,no_difference,,6,[],,,,,
11214,no_difference,,20,[],,,,,
11211,no_difference,,20,[],,,,,
11215,no_difference,,24,[],,,,,
11216,no_difference,,18,[],,,,,
11218,no_difference,,49,[],,,,,
11220,no_difference,,6,[],,,,,
11221,no_difference,,27,[],,,,,
11222,no_difference,,18,[],,,,,
11224,no_difference,,6,[],,,,,
11219,no_difference,,49,[],,,,,
11223,no_difference,,18,[],,,,,
11225,no_difference,,14,[],,,,,
11227,no_difference,,14,[],,,,,
11230,no_difference,,24,[],,,,,
11231,no_difference,,40,[],,,,,
11235,no_difference,,18,[],,,,,
11232,no_difference,,24,[],,,,,
11236,no_difference,,18,[],,,,,
11233,no_difference,,18,[],,,,,
11239,no_difference,,29,[],,,,,
11234,no_difference,,40,[],,,,,
11238,no_difference,,18,[],,,,,
11237,no_difference,,18,[],,,,,
11240,no_difference,,14,[],,,,,
11242,no_difference,,18,[],,,,,
11244,no_difference,,24,[],,,,,
11243,no_difference,,18,[],,,,,
11245,no_difference,,24,[],,,,,
11247,no_difference,,14,[],,,,,
11249,no_difference,,22,[],,,,,
11253,no_difference,,25,[],,,,,
11255,no_difference,,6,[],,,,,
11257,no_difference,,6,[],,,,,
11250,no_difference,,30,[],,,,,
11261,no_difference,,25,[],,,,,
11262,no_difference,,25,[],,,,,
11267,no_difference,,6,[],,,,,
11265,no_difference,,30,[],,,,,
11263,no_difference,,30,[],,,,,
11271,no_difference,,6,[],,,,,
11269,no_difference,,36,[],,,,,
11277,no_difference,,30,[],,,,,
11281,no_difference,,6,[],,,,,
11278,no_difference,,6,[],,,,,
11279,no_difference,,30,[],,,,,
11288,no_difference,,36,[],,,,,
11292,no_difference,,36,[],,,,,
11293,no_difference,,6,[],,,,,
11298,no_difference,,6,[],,,,,
11294,no_difference,,6,[],,,,,
11297,no_difference,,30,[],,,,,
11300,no_difference,,36,[],,,,,
11299,no_difference,,36,[],,,,,
11306,no_difference,,36,[],,,,,
11313,no_difference,,36,[],,,,,
11304,no_difference,,30,[],,,,,
11321,no_difference,,48,[],,,,,
11320,no_difference,,36,[],,,,,
11322,no_difference,,36,[],,,,,
11323,no_difference,,48,[],,,,,
11332,no_difference,,36,[],,,,,
11330,no_difference,,36,[],,,,,
11331,no_difference,,36,[],,,,,
11342,no_difference,,30,[],,,,,
11340,no_difference,,6,[],,,,,
11339,no_difference,,6,[],,,,,
11335,no_difference,,36,[],,,,,
11336,no_difference,,36,[],,,,,
11333,no_difference,,36,[],,,,,
11345,no_difference,,36,[],,,,,
11355,no_difference,,18,[],,,,,
11347,no_difference,,36,[],,,,,
11357,no_difference,,36,[],,,,,
11360,no_difference,,6,[],,,,,
11367,no_difference,,36,[],,,,,
11365,no_difference,,18,[],,,,,
11358,no_difference,,18,[],,,,,
11369,no_difference,,18,[],,,,,
11364,no_difference,,27,[],,,,,
11370,no_difference,,24,[],,,,,
11368,no_difference,,53,[],,,,,
11374,no_difference,,18,[],,,,,
11372,no_difference,,53,[],,,,,
11376,no_difference,,27,[],,,,,
